year,country_code,gdp_usd,gdp_per_capita,fdi_pct_gdp,inflation_rate,unemployment_rate,real_economic_growth_indicator
2001,IDN,160446947784.909,748.257608719846,-1.85568619300523,11.5001148791768,6.07999992370605,65.06522905042559
2002,IDN,195660611165.183,900.177588137897,0.0741516383181159,11.9001175663779,6.59999990463257,75.64442814256067
2003,IDN,234772463823.808,1065.6485199064,-0.254256320381005,6.7573171936285,6.65999984741211,157.70290033316832
2004,IDN,256836875295.452,1150.26136651088,0.738243979887563,6.06405988526519,7.30000019073486,189.6850275680576
2005,IDN,285868618224.017,1263.28733171098,2.91611484304662,10.4531984193865,7.94000005722046,120.85175092133404
2006,IDN,364570514304.85,1589.80148866142,1.3479426455458,13.1086720985297,7.55000019073486,121.27860676595428
2007,IDN,432216737774.861,1860.00281113287,1.6030105718879,6.40656281325702,8.0600004196167,290.3277257008999
2008,IDN,510228634992.258,2166.85423141608,1.82632902403998,10.2266645473148,7.21000003814697,211.8827914410303
2009,IDN,539580085612.401,2261.24730903274,0.903919419654062,4.38641555014729,6.1100001335144,515.5114200150987
2010,IDN,755094160363.071,3122.36267319362,2.02517913834177,5.1342040076793,5.6100001335144,608.1493194511669
2011,IDN,892969107923.094,3643.04717619274,2.30298428515062,5.3560477898215,5.15000009536743,680.1745091064902
2012,IDN,917869910105.749,3694.35933980214,2.3097803266511,4.27949999641976,4.46999979019165,863.2689199422476
2013,IDN,912524136718.018,3623.92724054274,2.55135633401058,6.41251330156414,4.34000015258789,565.1336800593914
2014,IDN,890814755233.225,3491.63749125449,2.81997260507169,6.39492540819922,4.05000019073486,546.0012851405124
2015,IDN,860854235065.079,3331.69511469189,2.29761638745523,6.36312113115614,4.51000022888184,523.594482333317
2016,IDN,931877364177.742,3562.81633352183,0.487372471295636,3.5258051568793,4.30000019073486,1010.4972268732198
2017,IDN,1015618742565.81,3837.57802362633,2.01948920129522,3.80879806953163,3.88000011444092,1007.5561774526522
2018,IDN,1042271531011.99,3893.85957814877,1.81428979693517,3.19834641562404,4.40000009536743,1217.4602348035603
2019,IDN,1119091259074.62,4135.20153132694,2.23337923027627,3.03058664969491,3.61999988555908,1364.4887968285718
2020,IDN,1058423838345.14,3869.58842704537,1.80666233273351,1.92096800566845,4.28000020980835,2014.3950423051672
2000,JPN,4968359075956.59,39169.3595701504,0.215124715468568,-0.689009867301806,4.75,-56848.764334158805
2001,JPN,4374711694090.87,34406.1824638092,0.112602474486226,-0.693790149892923,5.01999998092651,-49591.627193207234
2002,JPN,4182846045873.61,32820.7936433254,0.276304070175934,-0.897015697774723,5.3899998664856,-36588.87322122208
2003,JPN,4519561645253.53,35387.0374203599,0.194079344432153,-0.261096605744123,5.25,-135532.3533199796
2004,JPN,4893116005656.56,38298.9801712303,0.153847735604894,-0.0087260034903956,4.73000001907349,-4389063.127625868
2005,JPN,4831467035389.8,37812.8950199948,0.113001254131506,-0.287983244611217,4.44999980926514,-131302.41334367543
2006,JPN,4601663122649.92,35991.546002862,-0.0520879011005219,0.253807106598974,4.19000005722046,141806.69125128232
2007,JPN,4579750920354.81,35779.0245416427,0.472322726975048,0.0436490615451764,3.89000010490417,819697.4522490414
2008,JPN,5106679115127.3,39876.3039685725,0.482208589465112,1.37870855148342,4.0,28922.939460749432
2009,JPN,5289493117993.89,41308.9968370512,0.231146374633737,-1.33413668445516,5.07000017166138,-30963.09195179737
2010,JPN,5759071769013.11,44968.1562349739,0.12920448958805,-0.741516182500198,5.09999990463257,-60643.52646135527
2011,JPN,6233147172341.35,48760.0789494211,-0.0136482744839263,-0.272455616101254,4.55000019073486,-178965.2188020971
2012,JPN,6272362996105.03,49145.2804308193,0.0087202015018961,-0.0440645104433029,4.3600001335144,-1115302.9940966608
2013,JPN,5212328181166.18,40898.6478964744,0.204293384186424,0.335037912184809,4.0,122071.70116889474
2014,JPN,4896994405353.29,38475.3952461838,0.403354543401037,2.75922671353253,3.59999990463257,13944.267449094554
2015,JPN,4444930651964.18,34960.6393843385,0.118161987748241,0.795279630579775,3.40000009536743,43960.18461940423
2016,JPN,5003677627544.24,39400.7393559257,0.818481615264516,-0.127258844489691,3.09999990463257,-309611.0098588667
2017,JPN,4930837369151.42,38891.0862716856,0.381319638034274,0.484199796126387,2.79999995231628,80320.32764742046
2018,JPN,5036891740656.35,39808.1685608793,0.502082815354621,0.989094598021806,2.40000009536743,40247.07913731996
2019,JPN,5148781948478.17,40777.6086970512,0.779377340949414,0.468776159383912,2.40000009536743,86987.3774098134
2020,JPN,5057758958706.64,40193.2524448357,1.24013614518728,-0.0249958340276592,2.79999995231628,-1607998.0528099106
2000,KHM,3654031716.26881,300.613679010462,3.23775422594546,-0.791992529473574,0.967999994754791,-379.5663062759892
2001,KHM,3984000517.02345,321.150223642203,3.67675642706205,-0.60064830012368,1.03299999237061,-534.6726588189373
2002,KHM,4284028482.53766,338.987477292196,3.05685091512561,0.211466568022586,1.09700000286102,1603.031062839162
2003,KHM,4658246918.27092,362.335482179797,1.75131657873445,0.941746117799226,1.1139999628067,384.7485806753753
2004,KHM,5337833248.03924,408.513638761735,2.46197704527502,4.31933677434783,1.12999999523163,94.5778623208689
2005,KHM,6293046161.83262,474.111192071079,6.02538390549261,6.61525912001587,1.13100004196167,71.66933047815996
2006,KHM,7274595706.67154,539.750328907744,6.64242250974353,5.81068550464307,1.20899999141693,92.88926899871842
2007,KHM,8639235842.18075,631.525257592679,10.0389496766489,8.70882770568048,1.25999999046326,72.51553009606057
2008,KHM,10351914093.1723,745.609126957526,7.87468105532321,24.0968519306051,0.819999992847443,30.94217987912925
2009,KHM,10401851850.6108,738.054731249444,8.9252724484283,-1.24171754189638,0.579999983310699,-594.3821411448127
2010,KHM,11242275198.9783,785.50266705782,12.4913811842369,3.99639528107212,0.769999980926514,196.55279616061696
2011,KHM,12829541141.0127,882.275613986604,11.99484383725,5.4784474961745,0.579999983310699,161.04482421391845
2012,KHM,14054443213.4639,950.880345993697,14.1457254083206,2.93431609293959,0.509999990463257,324.0551855615213
2013,KHM,15227991395.2201,1013.42053550135,13.5833460915532,2.9416250954735,0.439999997615814,344.51043304626967
2014,KHM,16702610842.4025,1093.49597573908,11.096894824334,3.85568861424195,0.689999997615814,283.6058834471174
2015,KHM,18049954289.4229,1162.90499489402,10.0986635313823,1.22393195511127,0.389999985694885,950.138600465169
2016,KHM,20016747754.0192,1269.59149895246,12.3692214343885,3.01913975139129,0.720000028610229,420.51431980497176
2017,KHM,22177200511.5811,1385.26006616114,12.5718497255874,2.9126355737148,0.140000000596046,475.60363495607777
2018,KHM,24571753583.4922,1512.12698889384,13.0744980659541,2.45908515380133,0.14300000667572,614.9144475767125
2019,KHM,27089389786.979,1643.12138876539,13.5220210875004,1.94257500833109,0.146999999880791,845.847075000225
2020,KHM,25808561550.9514,1543.66925757282,14.0443510692262,2.94029514263973,0.331000000238419,525.0048660716926
2000,KIR,67254174.3970315,796.803203566513,1.07325719402759,,,
2001,KIR,63101272.3699183,735.069106401359,-0.433392672966721,,,
2002,KIR,72196457.6768445,826.916865314112,0.345983883472602,,,
2003,KIR,90231856.8000519,1015.6670058538,0.743372632224958,,,
2004,KIR,102367039.270481,1131.15250359655,1.9084930988752,,,
2005,KIR,112133944.253532,1214.63560321853,2.32402078723626,,,
2006,KIR,110234939.759036,1168.47330173558,0.51565580584508,,,
2007,KIR,132671742.950381,1374.39519895558,0.869095908530092,3.5925213126642,,382.5712026009761
2008,KIR,141042610.300285,1428.13497671411,-0.898791691030095,13.6653995252441,,104.50737090239592
2009,KIR,132419902.010457,1312.02344255764,3.77250617338872,9.81643884508668,,133.6557445385944
2010,KIR,156120439.254831,1516.76322991189,-4.22908806764808,-3.89955040651655,,-388.95848797779934
2011,KIR,181705153.610056,1734.90383930926,-0.191924979703396,1.49740979875968,,1158.6032365664355
2012,KIR,190243432.813514,1788.6914394975,-1.25415305235431,-3.04586292775568,,-587.2527693869281
2013,KIR,185114059.61905,1715.81432071566,0.452768393153205,-1.48805908468102,,-1153.0552371067051
2014,KIR,179703165.412383,1642.82012864768,1.46471790330948,2.10398520925043,,780.8135349168896
2015,KIR,171117816.66613,1542.61646547846,-0.479099353210429,0.572015743634274,,2696.807706161236
2016,KIR,178328984.096884,1584.73801506175,1.0132755062816,1.91731090233375,,826.5420141995791
2017,KIR,187276124.790591,1640.57120522974,0.419058892729767,0.355520888546853,,4614.55643840048
2018,KIR,200157020.642498,1727.84500131644,-0.571733488712417,0.564030491493466,,3063.3893510639327
2019,KIR,188391770.636764,1601.86186855285,-0.296340174730591,-1.81307995302948,,-883.5031603963712
2020,KIR,197508774.344505,1653.54029724315,1.32859557636127,,,
2000,KOR,576178114168.494,12256.9935679503,1.99754203031639,2.25918477850415,4.05999994277954,5425.405519979598
2001,KOR,547658231279.87,11561.2483689073,1.19094348034493,4.06641964799839,3.70000004768372,2843.1026233601056
2002,KOR,627246081417.004,13165.0657360554,0.872879107930218,2.76251135208606,3.04999995231628,4765.615071993837
2003,KOR,702717332012.991,14672.8574703505,0.997556155320559,3.51487924186862,3.34999990463257,4174.498314357436
2004,KOR,793175007858.066,16496.1200942502,1.67609920487799,3.59059139085802,3.42000007629395,4594.262698966766
2005,KOR,934901071332.984,19402.5026259549,1.45932018032106,2.75409020054754,3.48000001907349,7044.977184152318
2006,KOR,1053216909887.56,21743.4774514254,0.869896781374133,2.24184710439148,3.25,9698.91185212088
2007,KOR,1172614086539.86,24086.4104391677,0.752754047671926,2.53484687118478,3.00999999046326,9502.116562926652
2008,KOR,1047339010225.25,21350.427979823,1.06818326165412,4.6737959569162,2.96000003814697,4568.112980676664
2009,KOR,943941876218.743,19143.8516053025,0.95576859415752,2.75668647737581,3.35999989509583,6944.515367422641
2010,KOR,1144066965324.49,23087.2256438476,0.830143714297898,2.93918135927598,3.3199999332428,7854.985052550403
2011,KOR,1253223044718.99,25096.2638838239,0.779829260336608,4.02584624959385,2.99000000953674,6233.785973906915
2012,KOR,1278427634342.59,25466.7605170594,0.742779625917828,2.18722120847932,2.80999994277954,11643.431591798311
2013,KOR,1370795199976.18,27182.7343101936,0.93132803501368,1.30137705753611,2.75,20887.669836179928
2014,KOR,1484318219633.63,29249.5752209742,0.624771688262979,1.27471470205519,3.07999992370605,22945.97777354874
2015,KOR,1465773245547.15,28732.2310762599,0.279995559508797,0.706208169859214,3.54999995231628,40685.21478870432
2016,KOR,1500111596236.37,29288.8704389833,0.806893302496192,0.971674763956376,3.65000009536743,30142.668643289213
2017,KOR,1623901496835.79,31616.8434004683,1.10307799056185,1.94445590723395,3.65000009536743,16259.995036577744
2018,KOR,1724845615629.26,33422.9442100836,0.706300893808141,1.47586240396369,3.8199999332428,22646.382291682723
2019,KOR,1651422932447.77,31936.7963534728,0.58339386057331,0.38294613224406,3.75,83397.62087770291
2020,KOR,1637895802792.9,31631.4694509866,0.56313716564095,0.537258392675479,3.9300000667572,58875.7102396593
2000,LAO,1731198022.45494,325.186937142965,1.95760389975157,25.0846414281315,2.06299996376038,12.963587224263842
2001,LAO,1768619058.34647,326.941786715295,1.35157901983043,7.81180794783469,1.93599998950958,41.852256084446886
2002,LAO,1758176653.07746,320.061459657186,0.253176893420544,10.6313446323333,1.79700005054474,30.10545426998738
2003,LAO,2023324407.30316,362.821413486106,0.962969691354659,15.4893529233525,1.65699994564056,23.4239232123828
2004,LAO,2366398119.8821,417.929168487738,0.714895049056363,10.4622667314208,1.51199996471405,39.9463308684907
2005,LAO,2735558726.25625,475.610796203932,1.0133213275204,7.16541759946634,1.35000002384186,66.37586569125492
2006,LAO,3455031447.60194,591.000192026606,5.42138744149516,6.54559439052785,1.19000005722046,90.2897669433725
2007,LAO,4223152219.2439,710.376406739149,7.66062844066563,4.66197269469704,1.09500002861023,152.376784091249
2008,LAO,5446434031.69042,900.738763855308,4.1820023647529,7.62880887577521,0.967999994754791,118.07069472084244
2009,LAO,5836138127.06562,949.178381146866,5.45905875004006,0.14118767498035,0.851000010967255,6722.813314115196
2010,LAO,7131773632.71369,1141.23570253091,3.9093487465882,5.98254521550086,0.709999978542328,190.7608988184413
2011,LAO,8750107401.57872,1378.49849195356,3.43702646524932,7.56898856109973,0.726999998092651,182.1245310157097
2012,LAO,10192848926.2582,1581.62871010675,6.06067448864314,4.25512677832094,0.736999988555908,371.6995503318132
2013,LAO,11983252611.2727,1831.93691581168,5.68624629061726,6.3714271778294,0.745999991893768,287.52379407022886
2014,LAO,13279248478.8161,1999.95820314913,6.53384958563579,4.12924306873775,0.763000011444092,484.3401489950283
2015,LAO,14426381187.0894,2140.04432280044,7.47075722325615,1.27735427102986,0.777999997138977,1675.372581699704
2016,LAO,15912495368.8717,2324.40091700425,5.87774670849733,1.59691227583204,0.791999995708466,1455.5595521320458
2017,LAO,17071162084.4067,2455.21155944893,9.91778299899851,0.82547860756813,0.805000007152557,2974.2885362977645
2018,LAO,18141651381.3884,2569.09389217251,7.48564437536693,2.04039266890198,0.827000021934509,1259.117390161496
2019,LAO,18897252232.5826,2635.80001503359,3.99806339541097,3.32255881256934,0.851999998092651,793.3042464326829
2020,LAO,19132635711.6957,2629.71458287115,5.05788173038015,5.10407262959903,1.03400003910065,515.2188798453161
2000,MAC,6774193548.3871,15835.9910148095,-0.0116619047619048,-1.60971883961898,6.86999988555908,-9837.73726507287
2001,MAC,6860272608.45211,15665.2979678214,2.3323414131221,-1.98465008641648,6.3899998664856,-7893.229176790022
2002,MAC,7371723056.2402,16424.9321125729,5.34421963519807,-2.63751699816195,6.26999998092651,-6227.4222778542135
2003,MAC,8246521717.44876,17921.1045739797,6.13726875759883,-1.56245203671304,6.0,-11469.859011916084
2004,MAC,10643215078.1581,22568.3101742114,7.24871554789515,0.980728452039408,4.90000009536743,23011.78285108481
2005,MAC,12160002995.8433,25183.132681202,14.5972302678443,4.39589284335675,4.15999984741211,5728.78675131032
2006,MAC,14874147024.2708,30121.5604253322,19.6103119593687,5.14997337750695,3.8199999332428,5848.876919809193
2007,MAC,18439876056.1978,36550.5051618973,28.8207704837574,5.5714968914395,3.26999998092651,6560.266634637536
2008,MAC,21027044550.5667,40810.8280358493,18.9404227407498,8.61101858637001,3.0,4739.372889108253
2009,MAC,21587740941.5979,41010.0682589849,-1.9114005773494,1.16906695453763,3.57999992370605,35079.315260608426
2010,MAC,28241858488.9155,52473.1909904323,12.8506924924196,2.80947242060846,2.83999991416931,18677.240112956133
2011,MAC,36845925519.4433,66891.2819664822,4.76127595004765,5.80624616691041,2.55999994277954,11520.572852679454
2012,MAC,43189526777.5567,76572.1517871286,8.25601985521056,6.10738928336545,1.97000002861023,12537.62421787757
2013,MAC,51536304807.6803,89260.7571041005,7.32408071887494,5.50057779178487,1.82000005245209,16227.523813482232
2014,MAC,54903031137.7096,93022.8751422537,4.4154767350253,6.04823452094079,1.70000004768372,15380.170001705588
2015,MAC,45047964934.2517,74818.948126372,1.07999881240446,4.56056338028171,1.80999994277954,16405.63717409632
2016,MAC,45070605746.0194,73545.758237307,4.1250582314364,2.36895749705903,1.94000005722046,31045.6216832135
2017,MAC,50440941938.6992,81019.4737666593,3.37226519242901,1.22812404052807,1.99000000953674,65970.10651450358
2018,MAC,55284360483.1217,87526.0799912635,2.77491858098367,3.00446293166949,1.83000004291534,29132.02192267617
2019,MAC,55204758069.5124,86197.3656943949,11.7896819175977,2.75193081051976,1.75,31322.50468103692
2020,MAC,25586111076.3415,39403.1359073362,-27.7649449205881,0.81141051149158,2.5699999332428,48561.283529471606
2000,MHL,115347500.0,2272.67801552587,0.640672749734498,,,
2001,MHL,122824000.0,2389.06070685262,0.60167393994659,,,
2002,MHL,131738200.0,2515.62404521845,0.63686918448863,,,
2003,MHL,131398500.0,2457.6545403535,-0.87672226090861,,,
2004,MHL,132440200.0,2431.166018063,0.872846688543206,,,
2005,MHL,136559500.0,2471.35204589464,2.40160689043908,,,
2006,MHL,141515800.0,2537.71720613288,1.32618529138693,,,
2007,MHL,148346700.0,2646.87399636013,4.71012296720338,,,
2008,MHL,151898900.0,2704.46355446355,3.74903749518758,,,
2009,MHL,149769600.0,2662.33401475424,9.78131406938017,,,
2010,MHL,160407100.0,2846.06554177534,-5.83307916658187,,,
2011,MHL,172188500.0,3046.29007147406,-2.54423561252875,,,
2012,MHL,180436300.0,3181.62470023981,11.8456274087129,,,
2013,MHL,184840400.0,3246.63024959163,17.6087853762442,,,
2014,MHL,182142800.0,3185.26135389889,4.96735807178485,,,
2015,MHL,183814300.0,3199.88684631989,-2.93428666826815,,,
2016,MHL,201510900.0,3490.99838885713,-1.51646757017893,,,
2017,MHL,213204100.0,3672.57678328424,2.73704749565566,,,
2018,MHL,221588900.0,3793.55098267479,4.40096564516322,,,
2019,MHL,239462200.0,4073.10982973584,1.74442300287895,,,
2020,MHL,244462400.0,4129.850998412,2.69499964002644,,,
2000,MMR,6849321645.95623,146.604578778661,3.71992700357256,-0.109165514668512,0.651000022888184,-1342.9568781298296
2001,MMR,6220271055.11329,131.715307167639,3.34878596971804,21.1013053769229,0.674000024795532,6.242045447656868
2002,MMR,6110633153.68778,128.099708050718,2.46310361018861,57.0745112621703,0.671999990940094,2.244429347144039
2003,MMR,7754647428.07323,161.055523608734,3.20946261367559,36.5897175323924,0.660000026226044,4.401660752536656
2004,MMR,9390855297.73553,193.368765760833,2.25074594671601,4.53421374129695,0.666000008583069,42.64659250614033
2005,MMR,10588433068.8549,216.311501416722,2.21849991873256,9.36861814196702,0.669000029563904,23.08894418993852
2006,MMR,11863016315.2934,240.624014213031,2.32497912572053,19.9964873359215,0.676999986171722,12.033314160171336
2007,MMR,15591182544.7092,314.202294226442,4.55335580398751,35.0245970717698,0.689999997615814,8.970903893129792
2008,MMR,23013015832.1023,460.908889194564,3.75387760394163,26.7995371934022,0.708999991416931,17.198389877719062
2009,MMR,29455165594.6859,586.168180241432,3.66310010213387,1.47234311385647,0.711000025272369,398.1192798912864
2010,MMR,37796052938.7278,746.945359978558,2.38420010771402,7.71838195873614,0.72299998998642,96.77486343275864
2011,MMR,54118601974.7947,1061.34442894693,4.65609461687161,5.02146014620726,0.767000019550323,211.3617151275352
2012,MMR,58318677644.9492,1134.30222376609,2.2871851542845,1.46758322674678,0.753000020980835,772.90487046552
2013,MMR,60572254371.4731,1168.16540042288,3.72217278172706,5.64303883425513,0.746999979019165,207.00998783345707
2014,MMR,63264891867.054,1210.09763633096,3.43794989541395,4.95329918484382,0.754999995231628,244.301341625726
2015,MMR,63045306513.9323,1196.74335747421,6.47762591305568,9.45417189525996,0.769999980926514,126.58362580378102
2016,MMR,60291738934.7783,1136.61066545868,5.43705732790357,6.92882525816124,1.17700004577637,164.04089049870365
2017,MMR,61449391917.1299,1151.11446155062,7.81825879383617,4.57253655317505,1.55999994277954,251.7452727089336
2018,MMR,67144726167.9303,1250.17369130663,2.63340938815779,6.87232865662918,0.870000004768372,181.91413038733072
2019,MMR,68697761477.1818,1271.1115749486,2.52641334391986,8.82506696804562,0.5,144.0342129471792
2020,MMR,79852046610.9676,1467.60428115143,2.2970131359765,,1.05799996852875,
2000,MNG,1136896123.61298,474.217094319837,4.72312279765318,11.5955387593327,6.22700023651123,40.896512371032536
2001,MNG,1267997934.3125,524.054008363595,4.9684623527528,6.27736020484007,6.21299982070923,83.48318262181778
2002,MNG,1396555719.97409,571.594978994912,5.56733962619427,0.917074687184283,6.19999980926514,623.2807283667312
2003,MNG,1595297355.78349,646.192471046652,8.24548473819777,5.12899499422414,6.80000019073486,125.98812667478558
2004,MNG,1992066808.09598,797.977726310822,4.66450219552693,8.24115449417618,6.82299995422363,96.8283905943922
2005,MNG,2523471532.01083,998.829388045669,7.43499570413203,12.7165674066053,7.03900003433228,78.54551909400114
2006,MNG,3414055566.1138,1334.21272417801,7.18968965931054,5.0951666166316,7.125,261.85850720227364
2007,MNG,4234999823.30839,1632.72758172733,8.80188702602587,9.63096309630965,7.19999980926514,169.52900404664115
2008,MNG,5623216448.86852,2136.56240185072,15.0216154252614,27.9556650246306,5.55999994277954,76.42681366972603
2009,MNG,4583850367.88972,1714.3618273845,13.6044846187851,7.61950593519408,5.8600001335144,224.9964554087368
2010,MNG,7189481824.07288,2643.28708316435,23.5263371265589,10.0462065881652,6.55000019073486,263.1129531298151
2011,MNG,10409797649.3063,3757.56541460408,43.9121116164398,8.41121495327101,4.76999998092651,446.7327770695972
2012,MNG,12292770631.1967,4351.88846071215,34.7559826105722,14.3303348325837,3.90000009536743,303.6836550962517
2013,MNG,12582122604.1921,4366.08953699572,16.3700755247253,10.4906567588242,4.23000001907349,416.1883890942472
2014,MNG,12226514722.0861,4158.52147149753,2.76258832349848,12.2539808129759,4.80000019073486,339.3608603576413
2015,MNG,11619892396.0767,3875.32167504717,0.811709474228883,5.72687224669603,4.8600001335144,676.6907847966988
2016,MNG,11181350461.4723,3658.39030030916,-37.1726538587502,0.742300726059404,7.23999977111816,4928.44769225834
2017,MNG,11480847745.3187,3687.10000337811,13.0160280548842,4.3107625408578,6.3600001335144,855.3243117502855
2018,MNG,13178094459.4548,4156.8469697802,14.8088800078253,6.81243594195042,5.38000011444092,610.1851092914766
2019,MNG,14206359006.8095,4404.84583020208,17.1989395329724,7.30481597480148,5.43900012969971,603.0057218959289
2020,MNG,13312981594.573,4060.95051770038,12.9130798334523,3.69316922767457,7.01000022888184,1099.5841964862752
2000,MNP,,,,,,
2001,MNP,,,,,,
2002,MNP,1284000000.0,21981.7845648154,,,,
2003,MNP,1239000000.0,21379.0247437623,,,,
2004,MNP,1210000000.0,21139.0635918938,,,,
2005,MNP,1061000000.0,18763.1527755672,,,,
2006,MNP,990000000.0,17714.6333607701,,,,
2007,MNP,938000000.0,16988.1372815358,,,,
2008,MNP,939000000.0,17191.1902015708,,,,
2009,MNP,795000000.0,14669.5206111378,,,,
2010,MNP,799000000.0,14804.2467250931,,,,
2011,MNP,729000000.0,13496.7507822191,,,,
2012,MNP,746000000.0,13736.9719736309,,,,
2013,MNP,772000000.0,14091.1911802285,,,,
2014,MNP,832000000.0,15044.9358962767,,,,
2015,MNP,910000000.0,16314.3835493645,,,,
2016,MNP,1230000000.0,21891.1847936355,,,,
2017,MNP,1560000000.0,27584.7435149329,,,,
2018,MNP,1302000000.0,22886.6740494647,,,,
2019,MNP,1182000000.0,20659.6402915421,,,,
2020,MNP,,,,,,
2000,MYS,93789736842.1053,4043.66292312877,4.03842862393764,1.53474023697698,3.0,2634.7539640282607
2001,MYS,92783947368.4211,3913.42938647946,0.59702931825208,1.41678473206102,3.52999997138977,2762.19054166862
2002,MYS,100845526315.789,4165.72610363859,3.16612432250471,1.80787246281537,3.48000001907349,2304.2145888717023
2003,MYS,110202368421.053,4461.84732546759,2.92094209456765,1.08967632577284,3.60999989509583,4094.6538159421593
2004,MYS,124749473684.211,4952.21395799046,3.50787262049413,1.421271159374,3.53999996185303,3484.355483700708
2005,MYS,143534102611.497,5587.02477972975,2.73439312562665,2.97507092684453,3.52999997138977,1877.9467505521127
2006,MYS,162691238209.476,6209.12616705899,4.72719448835046,3.6092356422439,3.30999994277954,1720.3438019909142
2007,MYS,193547824063.3,7243.45680069813,4.68688804885339,2.02735317779565,3.23000001907349,3572.863810820556
2008,MYS,230813897715.69,8474.58776222379,3.28078703547736,5.44078221100772,3.3199999332428,1557.6046666742354
2009,MYS,202257625195.063,7292.4949731478,0.0566922678201597,0.583308405623704,3.66000008583069,12501.954202683366
2010,MYS,255016609232.871,9040.56849464524,4.26866386639112,1.62285235577031,3.39000010490417,5570.789272665537
2011,MYS,297951960784.314,10399.3702125714,5.07445534647755,3.17447092151309,3.04999995231628,3275.938091634688
2012,MYS,314443149443.149,10817.4317100783,2.82905646583735,1.66357102479204,3.09999990463257,6502.536741063139
2013,MYS,323277158906.979,10970.1042996033,3.49430177873202,2.10501231233614,3.16000008583069,5211.4204916116105
2014,MYS,338061963396.376,11319.0619448482,3.14126779490033,3.14299050879107,2.88000011444092,3601.366887105873
2015,MYS,301354803994.367,9955.24272167626,3.27094905445992,2.10438980238344,3.09999990463257,4730.702795841776
2016,MYS,301255380276.258,9817.78709031009,4.47131928679735,2.09056659525745,3.44000005722046,4696.232644576934
2017,MYS,319112136545.438,10259.3048064811,2.93579239075024,3.8712011577424,3.41000008583069,2650.1606060854
2018,MYS,358791603677.728,11380.0820900475,2.31456942039031,0.884709160571244,3.29999995231628,12863.0770395771
2019,MYS,365276282438.141,11432.8229973018,2.50630060729161,0.662891865764376,3.25999999046326,17246.889859055205
2020,MYS,337006066373.26,10412.3489834381,1.27980299935542,-1.13870215393056,4.50400018692017,-9144.049607262852
2000,NCL,3420032041.95867,16039.1691692476,-1.18788629087619,,17.4780006408691,
2001,NCL,3297734885.86956,15174.2784316024,3.12460556915962,,17.2280006408691,
2002,NCL,3740056751.27996,16885.8944028171,1.57899865132348,,16.9309997558594,
2003,NCL,4915353825.41377,21817.3151117364,2.36093201010233,,16.5020008087158,
2004,NCL,5895008984.92881,25770.531081656,0.466160370592566,,16.3099994659424,
2005,NCL,6238629461.54527,26861.6984350711,-0.10801665723115,,15.8459997177124,
2006,NCL,6979155408.87349,29604.0526357306,10.7332244068169,,15.2180004119873,
2007,NCL,8819917186.64951,36864.8576244494,4.73308224558047,,14.831000328064,
2008,NCL,9067619728.70031,37353.7372963967,19.2594082826086,,14.576000213623,
2009,NCL,8704438060.51857,35391.0878654953,13.5826749457589,,13.9700002670288,
2010,NCL,9364350064.99003,37494.8951551152,15.3677037207922,,13.8079996109009,
2011,NCL,10351448025.3062,40697.6529400674,16.9845017271187,2.42899693753409,14.0749998092651,16754.921470334797
2012,NCL,9659151908.65882,37294.0228133545,27.7749507024788,1.74967234600262,14.3549995422363,21314.860978718727
2013,NCL,10151382876.8157,38503.2538472053,21.3449948378653,1.27761318992722,14.4659996032715,30136.863137268218
2014,NCL,10635035550.0101,39675.566312293,16.5212035113276,0.178851060785501,14.5900001525879,221835.7897238113
2015,NCL,8738203041.54819,32520.2941628143,13.7773800215321,0.570508141048026,14.7290000915527,57002.331470808414
2016,NCL,8724568970.67891,32391.1972180394,9.28207618166818,0.578317435521153,14.6949996948242,56009.373448770304
2017,NCL,9173669999.5986,33976.5555540689,4.47090265747456,,14.7849998474121,
2018,NCL,9846920284.01006,36382.487655681,2.53700904236694,,14.8470001220703,
2019,NCL,9438127994.09456,34788.529281587,7.01156658729425,,14.9099998474121,
2020,NCL,,,,,16.4290008544922,
2000,NRU,,,,,,
2001,NRU,,,,,,
2002,NRU,,,,,,
2003,NRU,,,,,,
2004,NRU,,,,,,
2005,NRU,,,,,,
2006,NRU,,,,,,
2007,NRU,,,,,,
2008,NRU,,,,,,
2009,NRU,,,,,,
2010,NRU,47564520.3910861,4752.17508153522,,,,
2011,NRU,66055407.6703145,6560.27487042551,,0.300300300300307,,21845.71531851646
2012,NRU,96927201.4848422,9562.66786551324,,-0.124750499001994,,-76654.34560995536
2013,NRU,98491843.6441982,9648.49565479998,,,,
2014,NRU,104654365.188653,10171.4807258872,,,,
2015,NRU,86529661.3694983,8341.01227776155,,,,
2016,NRU,99723394.9628767,9521.04210071383,,,,
2017,NRU,109359680.217211,10339.385479551,,,,
2018,NRU,124021393.690412,11614.665076832,,,,
2019,NRU,118724073.809183,11029.7355824213,,,,
2020,NRU,114626625.553023,10580.2681883905,,,,
2000,NZL,52623281956.7031,13641.1027183822,-2.86529455631185,2.61523446246318,6.13000011444092,5216.01520405716
2001,NZL,53872425916.6248,13882.8568268586,0.481362352602515,2.62581630392901,5.42999982833862,5287.063229094008
2002,NZL,66627729311.4495,16874.1874918196,4.27533253207987,2.6770925771161,5.28000020980835,6303.176676092888
2003,NZL,88250885550.2626,21913.7081719961,-3.81179323818467,1.75357444759553,4.75,12496.594143490052
