year,country_code,co2_emissions_kt,co2_emissions_per_capita_tons,renewable_energy_pct,forest_area_pct,green_transition_score,co2_intensity_per_million_gdp
2015,CHN,9830430.0,7.124222747235227,12.2453002929688,22.3130941846073,12.245300292859977,0.8887025112132082
2016,CHN,9814310.0,7.071898486082189,12.5896997451782,22.5428773041647,12.589699745068206,0.8736818654732502
2017,CHN,10017770.0,7.174947984372033,12.8635997772217,22.7423102916965,12.86359977711702,0.8137641647957912
2018,CHN,10313460.0,7.352262682140922,13.12380027771,22.9417353835101,13.123800277612588,0.7422522795529599
2019,CHN,,,,23.1411655427356,,
2020,CHN,,,,23.3405957019611,,
2000,FJI,850.0,1.04807456372355,52.1678009033203,55.0886699507389,52.16780090305608,0.5064832180947838
2001,FJI,1080.0,1.326906844996394,42.9294013977051,55.4541324575807,42.92940139742453,0.653569377990432
2002,FJI,920.0,1.1284785043244032,51.0264015197754,55.8195949644225,51.026401519519325,0.5018327845954319
2003,FJI,1080.0,1.3234029100159543,43.3403015136719,56.1850574712644,43.34030151346843,0.4694726222140685
2004,FJI,1460.0,1.7851378713331312,37.9360008239746,56.5505199781062,37.93600082377008,0.5391276554942365
2005,FJI,1280.0,1.5579243579039102,42.4262008666992,56.915982484948,42.42620086651699,0.4294603174603178
2006,FJI,1370.0,1.6548511902245402,40.4900016784668,57.2814449917898,40.49000167828648,0.4453393920048075
2007,FJI,1260.0,1.5068435812649117,37.0625,57.6469074986316,37.06249999986177,0.3729670410470394
2008,FJI,960.0,1.1356162374195016,40.1342010498047,58.0123700054735,40.13420104969534,0.2724806529995344
2009,FJI,970.0,1.136315713020538,35.573600769043,58.3778325123153,35.573600768922795,0.337905551266934
2010,FJI,1160.0,1.3491258594862157,27.9585990905762,58.7432950191571,27.95859909047293,0.3693668958105814
2011,FJI,1110.0,1.2855390751762406,32.405200958252,59.1087027914614,32.405200958156705,0.2940763006120581
2012,FJI,1030.0,1.1906619733777233,33.4492988586426,59.4741105637657,33.44929885855586,0.2593143857702727
2013,FJI,1130.0,1.3054498487757653,33.9006004333496,59.8395183360701,33.90060043325818,0.2696805203012748
2014,FJI,1310.0,1.5119216755323752,34.2302017211914,60.2049261083744,34.23020172109907,0.269715857009516
2015,FJI,1510.0,1.73836561397692,32.6744995117188,60.5703338806787,32.67449951161343,0.3224740817663183
2016,FJI,1740.0,1.9944842195033048,27.6681995391846,60.935960591133,27.66819953908695,0.3529265561678144
2017,FJI,1810.0,2.0627720921751416,28.8892993927002,61.3015873015873,28.88929939260252,0.3381026086006556
2018,FJI,1900.0,2.1505619758005188,27.8712997436523,61.6672140120416,27.871299743557422,0.3404181000431671
2019,FJI,,,,62.0328407224959,,
2020,FJI,,,,62.3984674329502,,
2000,FSM,130.0,1.2103719566128206,1.97979998588562,91.2285714285714,1.9797999858745867,0.5572898224303151
2001,FSM,150.0,1.3996454231594662,1.69739997386932,91.2671428571429,1.697399973858754,0.6224818017445259
2002,FSM,140.0,1.3080811384043278,1.86819994449615,91.3057142857143,1.8681999444853647,0.5772786425045316
2003,FSM,160.0,1.4966979102355429,0.956900000572205,91.3442857142857,0.9569000005659668,0.6519093405977763
2004,FSM,160.0,1.5006002400960383,1.03760004043579,91.3828571428571,1.0376000404288794,0.6660117551074775
2005,FSM,160.0,1.5075140151693598,1.08029997348785,91.4214285714286,1.080299973480944,0.6392791488317772
2006,FSM,140.0,1.3286009831647274,1.23109996318817,91.46,1.2310999631813722,0.5521769774542196
2007,FSM,140.0,1.3404569043105266,1.27359998226166,91.4985714285714,1.2735999822547164,0.5451985145677043
2008,FSM,120.0,1.1588716453080186,1.37689995765686,91.5371428571429,1.3768999576505807,0.4560221717979928
2009,FSM,130.0,1.2624913810684562,1.35220003128052,91.5757142857143,1.3522000312742484,0.4638142801994829
2010,FSM,110.0,1.0688328345446774,1.76180005073547,91.6142857142857,1.7618000507289435,0.3704400929333164
2011,FSM,120.0,1.160003093341582,1.59119999408722,91.6542857142857,1.591199994081086,0.3854782628807561
2012,FSM,130.0,1.2439477159206171,1.46480000019073,91.6942857142857,1.4648000001849113,0.3972513870948914
2013,FSM,140.0,1.3217273087743813,1.43570005893707,91.7342857142857,1.4357000589307336,0.4413418810747557
2014,FSM,140.0,1.3030043557574178,1.40120005607605,91.7742857142857,1.4012000560699058,0.4384986807453976
2015,FSM,150.0,1.3775875686497805,1.44869995117188,91.8142857142857,1.4486999511650138,0.4739487737207411
2016,FSM,170.0,1.5424397767998912,1.60790002346039,91.8571428571429,1.6079000234521634,0.511639497606129
2017,FSM,170.0,1.5251971541615454,1.42089998722076,91.9,1.420899987214172,0.4636361950413835
2018,FSM,180.0,1.5980113636363638,1.75189995765686,91.9428571428572,1.7518999576490142,0.4478366132803957
2019,FSM,,,,91.9857142857143,,
2020,FSM,,,,92.0285714285714,,
2000,GUM,,,0.0,44.4444444444444,0.0,
2001,GUM,,,0.0,44.4444444444444,0.0,
2002,GUM,,,0.0,44.4444444444444,0.0,
2003,GUM,,,0.0,44.4444444444444,0.0,
2004,GUM,,,0.0,44.4444444444444,0.0,
2005,GUM,,,0.0,44.4444444444444,0.0,
2006,GUM,,,0.0,44.4444444444444,0.0,
2007,GUM,,,0.0,44.4444444444444,0.0,
2008,GUM,,,0.0,44.4444444444444,0.0,
2009,GUM,,,0.0,44.4444444444444,0.0,
2010,GUM,,,0.0,44.4444444444444,0.0,
2011,GUM,,,0.0,44.8148148148148,0.0,
2012,GUM,,,0.0,45.1851851851852,0.0,
2013,GUM,,,0.0,45.5555555555556,0.0,
2014,GUM,,,0.0,45.9259259259259,0.0,
2015,GUM,,,1.26320004463196,46.2962962962963,1.26320004463196,
2016,GUM,,,3.02940011024475,51.8518518518518,3.02940011024475,
2017,GUM,,,2.96020007133484,51.8518518518518,2.96020007133484,
2018,GUM,,,3.03839993476868,51.8518518518518,3.03839993476868,
2019,GUM,,,,51.8518518518518,,
2020,GUM,,,,51.8518518518518,,
2000,HKG,,,0.0957999974489212,,0.0957999974489212,
2001,HKG,,,0.10419999808073,,0.10419999808073,
2002,HKG,,,0.14190000295639,,0.14190000295639,
2003,HKG,,,0.146200001239777,,0.146200001239777,
2004,HKG,,,0.154499992728233,,0.154499992728233,
2005,HKG,,,0.139899998903275,,0.139899998903275,
2006,HKG,,,0.129700005054474,,0.129700005054474,
2007,HKG,,,0.119000002741814,,0.119000002741814,
2008,HKG,,,0.177300006151199,,0.177300006151199,
2009,HKG,,,0.140699997544289,,0.140699997544289,
2010,HKG,,,0.161100000143051,,0.161100000143051,
2011,HKG,,,0.456099987030029,,0.456099987030029,
2012,HKG,,,0.184900000691414,,0.184900000691414,
2013,HKG,,,0.23479999601841,,0.23479999601841,
2014,HKG,,,0.24099999666214,,0.24099999666214,
2015,HKG,,,0.206799998879433,,0.206799998879433,
2016,HKG,,,0.171700000762939,,0.171700000762939,
2017,HKG,,,0.19310000538826,,0.19310000538826,
2018,HKG,,,0.19539999961853,,0.19539999961853,
2019,HKG,,,,,,
2020,HKG,,,,,,
2000,IDN,280170.0,1.3245942858523925,45.624698638916,55.9073069216205,45.62469863814138,1.6977837941503802
2001,IDN,301830.0,1.4076091640127422,44.3289985656738,55.8178375663099,44.328998564839885,1.8811825601358607
2002,IDN,306060.0,1.408093080077783,44.657600402832,55.7283682109993,44.657600402133454,1.564239210832344
2003,IDN,335370.0,1.5222677238213902,43.0,55.6388988556887,42.99999999938575,1.4284895022939674
2004,IDN,343160.0,1.536865335547334,41.4551010131836,55.5494295003781,41.45510101262972,1.3361009769537426
2005,IDN,344400.0,1.5219444503709736,41.5732002258301,55.4599601450675,41.573200225329245,1.204749238092709
2006,IDN,364100.0,1.5877496926084325,40.0653991699219,55.3704907897569,40.06539916952177,0.9987094010996826
2007,IDN,379980.0,1.6352070764608293,40.013801574707,55.2810214344464,40.01380157435523,0.8791422607930773
2008,IDN,377180.0,1.6018193079616532,41.1221008300781,55.1915520791358,41.122100829774105,0.7392372245154825
2009,IDN,394490.0,1.6532104774176328,38.1792984008789,55.1020827238252,38.17929840059977,0.7311055587833087
2010,IDN,416940.0,1.7240735808834602,34.8112983703613,55.0126133685146,34.811298370169084,0.5521695463775315
2011,IDN,480460.0,1.9601332574030217,30.9190006256104,54.5013110175152,30.91900062544404,0.5380477283446844
2012,IDN,486750.0,1.959133193985532,28.7847995758057,53.9900086665158,28.78479957565305,0.5303039076026806
2013,IDN,454320.0,1.8042510413422013,29.7024993896484,53.4787063155164,29.70249938950052,0.4978717622023743
2014,IDN,490050.0,1.9207999671506164,28.3188991546631,52.967403964517,28.31889915450732,0.5501143724002411
2015,IDN,490840.0,1.8996586918942664,26.9519004821777,52.4561016135176,26.951900482024023,0.5701778303534667
2016,IDN,494980.0,1.8924408903554737,27.8348007202148,50.7434545269582,27.83480072006695,0.531164313060393
2017,IDN,532920.0,2.0136710702918306,25.4328002929688,50.0393338229866,25.43280029283535,0.5247244636837409
2018,IDN,583110.0,2.178461553497243,20.863899230957,49.7168177792076,20.863899230840275,0.559460738061061
2019,IDN,,,,49.3942964092507,,
2020,IDN,,,,49.0717803654717,,
2000,JPN,1182950.0,9.32609603998644,3.77609992027283,68.2469135802469,3.7760999202638392,0.2380967200467971
2001,JPN,1170620.0,9.20667877844104,3.57979989051819,68.2716049382716,3.579799890508611,0.2675879193550541
2002,JPN,1206970.0,9.470516693475616,3.77150011062622,68.2962962962963,3.7715001106153374,0.2885523365581861
2003,JPN,1215780.0,9.51925335504784,4.23080015182495,68.320987654321,4.230800151813569,0.2690039644169516
2004,JPN,1211090.0,9.47934033077387,4.27290010452271,68.3456790123457,4.272900104512134,0.2475089490214315
2005,JPN,1213820.0,9.499816080079516,4.03809976577759,68.3703703703704,4.038099765767445,0.2512321808487864
2006,JPN,1190260.0,9.309524926869711,4.44750022888184,68.3950617283951,4.447500228870337,0.2586586562891581
2007,JPN,1226360.0,9.58086264951055,4.28760004043579,68.4197530864198,4.287600040424309,0.267778755073647
2008,JPN,1159620.0,9.055074455541412,4.44579982757568,68.4444444444444,4.445799827565585,0.2270790809167755
2009,JPN,1101210.0,8.600045295867924,4.5128002166748,68.4691358024691,4.512800216665405,0.2081881903303522
2010,JPN,1156080.0,9.026938393066294,4.79400014877319,68.4938271604938,4.794000148763566,0.2007406829378875
2011,JPN,1212170.0,9.482449758669516,4.94029998779297,68.481755829904,4.940299987783361,0.1944715833726534
2012,JPN,1252220.0,9.811406498523064,4.79570007324219,68.4696844993141,4.795700073232616,0.199640869123422
2013,JPN,1260900.0,9.893679626505552,5.15740013122559,68.4576131687243,5.157400131213113,0.2419072545270725
2014,JPN,1219820.0,9.58405355290864,5.71990013122559,68.4455418381344,5.719900131211342,0.2490956490917201
2015,JPN,1181500.0,9.292832367214352,6.32340002059937,68.4334705075446,6.323400020582562,0.2658084214380047
2016,JPN,1171390.0,9.223941970216336,6.35979986190796,68.4224965706447,6.359799861893071,0.2341058092055597
2017,JPN,1151930.0,9.085639143002744,6.97450017929077,68.4087791495199,6.974500179274476,0.2336175204655438
2018,JPN,1106150.0,8.7422577098865,7.38770008087158,68.4087791495199,7.387700080855357,0.2196096435965604
2019,JPN,,,,68.4087791495199,,
2020,JPN,,,,68.4087791495199,,
2000,KHM,1960.0,0.1612473171037908,81.138801574707,61.0752322682982,81.13880157427178,0.5363938116008986
2001,KHM,2150.0,0.1733114686808844,79.5907974243164,60.9665930206209,79.59079742388688,0.5396585645039828
2002,KHM,2210.0,0.1748733295937344,83.0223999023438,60.8579537729436,83.02239990191552,0.5158695860702817
2003,KHM,2380.0,0.1851251045120666,82.0707015991211,60.7493145252663,82.07070159870177,0.5109218213970127
2004,KHM,2380.0,0.1821455289203859,78.2100982666016,60.6406752775889,78.21009826625288,0.4458738011110129
2005,KHM,2640.0,0.1988947029594251,76.073600769043,60.5320360299116,76.07360076872385,0.4195106681421825
2006,KHM,2950.0,0.2188799947765587,73.8592987060547,60.4233967822343,73.8592987057552,0.4055208177816055
2007,KHM,3600.0,0.2631587988642943,69.3695983886719,60.314757534557,69.36959838838284,0.4167035216729624
2008,KHM,3940.0,0.28378326305376,68.003303527832,60.2061182868797,68.00330352757318,0.3806059405572794
2009,KHM,4730.0,0.3356132089696,71.3255996704102,60.0974790392024,71.32559967008586,0.45472672250396
2010,KHM,4920.0,0.3437625439266695,68.5223007202148,59.988839791525,68.52230071991492,0.4376338341590437
2011,KHM,5190.0,0.3569114737823765,68.1656036376953,58.0146612281894,68.16560363741955,0.4045351227261684
2012,KHM,5420.0,0.366700508658259,68.2669982910156,56.0404826648538,68.26699829075233,0.3856431676217339
2013,KHM,5580.0,0.3713481601961357,68.972900390625,54.0663041015182,68.97290039037226,0.3664304671035932
2014,KHM,6630.0,0.4340565907663396,68.0122985839844,52.0921255381826,68.01229858371443,0.3969439306559537
2015,KHM,8580.0,0.5527839404024176,64.9219970703125,50.117946974847,64.9219970700039,0.4753474641776681
2016,KHM,9900.0,0.6279219778400625,62.6859016418457,49.2359506004985,62.68590164153567,0.4945858399005983
2017,KHM,11370.0,0.7102071762406279,61.4690017700195,48.35395422615,61.46900176970436,0.5126886954943884
2018,KHM,11160.0,0.6867778947365181,61.8376998901367,47.4719578518015,61.83769988985584,0.4541800389654531
2019,KHM,,,,46.589961477453,,
2020,KHM,,,,45.7079651031045,,
2000,KIR,40.0,0.4739055743143179,56.5144996643066,1.45679012345679,56.51449966397048,0.5947586206896555
2001,KIR,30.0,0.3494711336843576,57.1603012084961,1.45679012345679,57.16030120822435,0.4754262295081965
2002,KIR,40.0,0.4581481651165986,50.3040008544922,1.45679012345679,50.30400085421349,0.5540438033544846
2003,KIR,50.0,0.5628095452498874,49.9528999328613,1.45679012345679,49.9528999325845,0.5541280183427549
2004,KIR,50.0,0.5524983977546464,48.076000213623,1.45679012345679,48.07600021338818,0.4884384696121441
2005,KIR,70.0,0.7582404488783457,42.3184013366699,1.45679012345679,42.31840133640573,0.624253436066886
2006,KIR,70.0,0.7419891669581624,40.046501159668,1.45679012345679,40.0465011594137,0.6350073774523206
2007,KIR,60.0,0.621561985268981,45.3540992736816,1.45679012345679,45.354099273476486,0.4522440021191241
2008,KIR,60.0,0.6075334143377885,42.0125007629395,1.45679012345679,42.01250076276078,0.4254033576963567
2009,KIR,60.0,0.5944831959416613,44.959300994873,1.45679012345679,44.959300994669285,0.4531040960539443
2010,KIR,50.0,0.485767026134266,48.486400604248,1.45679012345679,48.48640060409272,0.3202655606059781
2011,KIR,50.0,0.4773953310736621,48.8727989196777,1.45679012345679,48.872798919543214,0.2751710615060555
2012,KIR,60.0,0.5641271542605703,47.0905990600586,1.45679012345679,47.09059905991008,0.3153853939274474
2013,KIR,60.0,0.5561374400993632,44.5658988952637,1.45679012345679,44.56589889511925,0.3241244891040433
2014,KIR,60.0,0.5485112490515327,46.4496994018555,1.45679012345679,46.44969940170041,0.3338839350008773
2015,KIR,60.0,0.5408962651112894,45.8204002380371,1.45679012345679,45.82040023787644,0.3506356098328831
2016,KIR,80.0,0.7109278497098525,46.5569000244141,1.45679012345679,46.55690002420524,0.4486090716276214
2017,KIR,80.0,0.7008138200485313,41.2215003967285,1.45679012345679,41.221500396552415,0.4271767161428326
2018,KIR,80.0,0.690595811536403,41.1204986572266,1.45679012345679,41.12049865706224,0.3996862050764066
2019,KIR,,,,1.45679012345679,,
2020,KIR,,,,1.45679012345679,,
2000,KOR,455690.0,9.693859002332594,0.700500011444092,67.1366369479577,0.7005000114385519,0.790883910364462
2001,KOR,470520.0,9.932834515835747,0.692200005054474,66.8503204465578,0.692200005048527,0.8591489602929933
2002,KOR,461940.0,9.695509699119754,0.696699976921082,66.7238351069325,0.696699976915951,0.736457370855848
2003,KOR,464610.0,9.701135860376809,0.845600008964539,66.625,0.8456000089589482,0.6611620047410625
2004,KOR,484900.0,10.084746183950967,0.77020001411438,66.5193141912828,0.7702000141096714,0.611340492572315
2005,KOR,480080.0,9.96335735008564,0.873000025749207,66.4068146618482,0.873000025744724,0.5135088778061841
2006,KOR,486940.0,10.052790465857054,0.94870001077652,66.2943848059455,0.9487000107721336,0.4623359114619466
2007,KOR,501500.0,10.301202223219226,1.02499997615814,66.1751960379695,1.0249999761537565,0.427676936305466
2008,KOR,513190.0,10.461585053161462,1.06079995632172,66.0356737808021,1.0607999563165222,0.4899941613839332
2009,KOR,525390.0,10.655304577862728,1.2069000005722,65.8963527714816,1.2069000005654824,0.5565914737299456
2010,KOR,574260.0,11.588543852829003,1.31500005722046,65.7098765432099,1.3150000572138596,0.5019461424944854
2011,KOR,597290.0,11.960957403660212,1.34759998321533,65.6137462701924,1.3475999832089072,0.4766031094919182
2012,KOR,598960.0,11.931509042466718,1.6143000125885,65.4300688521221,1.6143000125809368,0.4685130264005948
2013,KOR,597640.0,11.851142558294905,1.91509997844696,65.2495227146758,1.9150999784386105,0.4359805170096781
2014,KOR,586000.0,11.547558234326324,2.86770009994507,65.1442060966848,2.8677000999337485,0.3947940490447127
2015,KOR,606510.0,11.888868570225114,2.74399995803833,65.0315562625071,2.743999958026976,0.4137816008325349
2016,KOR,614780.0,12.003248167438969,2.54979991912842,64.8791145667716,2.5497999191179703,0.4098228435420547
2017,KOR,625350.0,12.175364736720953,2.84450006484985,64.783099169316,2.844500064838896,0.3850910915585145
2018,KOR,630870.0,12.224591362121997,3.18400001525879,64.6739130434783,3.1840000152471446,0.3657544734923103
2019,KOR,,,,64.5713699753897,,
2020,KOR,,,,64.4688269073011,,
2000,LAO,900.0,0.1690553244819722,81.5401000976563,75.498266897747,81.5401000972324,0.5198712038289804
2001,LAO,1000.0,0.1848570980689088,81.0865020751953,75.2883448873484,81.08650207473683,0.5654128825994486
2002,LAO,1110.0,0.2020662824737354,80.190803527832,75.0784228769497,80.19080352732573,0.6313358774598042
2003,LAO,1150.0,0.2062173638606759,78.736198425293,74.8685008665511,78.73619842484547,0.5683715354043531
2004,LAO,1210.0,0.2136978936981903,73.9786987304688,74.6585788561525,73.97869873009054,0.5113256259941101
2005,LAO,1260.0,0.2190666197238195,73.9254989624023,74.4486568457539,73.9254989620618,0.460600603418364
2006,LAO,1640.0,0.280530099254628,69.8050994873047,74.2387348353553,69.80509948697336,0.4746700644760519
2007,LAO,1730.0,0.2910032885053701,70.6746978759766,74.0288128249567,70.67469787568709,0.4096466123377702
2008,LAO,2050.0,0.3390318243385158,69.2655029296875,73.8188908145581,69.26550292942679,0.3763930652738921
2009,LAO,2540.0,0.4131007586904445,66.4503021240234,73.6089688041594,66.45030212373419,0.4352193085048004
2010,LAO,2880.0,0.4608613498628937,64.8538970947266,73.3990467937608,64.85389709446471,0.4038266142925991
2011,LAO,3040.0,0.4789238832408779,63.628101348877,73.2495667244367,63.628101348655946,0.3474243069806793
2012,LAO,3270.0,0.5074072930410563,62.3606986999512,73.1000866551126,62.36069869975114,0.3208131527953901
2013,LAO,3910.0,0.5977403275372396,58.5651016235352,72.9506065857886,58.56510162334411,0.326288706984433
2014,LAO,4420.0,0.6656864107950841,58.252799987793,72.8011265164645,58.252799987599104,0.3328501614418213
2015,LAO,8660.0,1.284645372606495,53.9000015258789,72.6516464471404,53.90000152555535,0.6002891430423379
2016,LAO,15360.0,2.2436957408344447,49.5401000976563,72.5021663778163,49.5401000971781,0.9652791497458972
2017,LAO,18510.0,2.662148349403304,45.8628997802734,72.3526863084922,45.862899779776114,1.0842847082394922
2018,LAO,18790.0,2.660908492787225,41.8841018676758,72.2032062391681,41.884101867242,1.0357381257627265
2019,LAO,,,,72.053726169844,,
2020,LAO,,,,71.9042461005199,,
2000,MAC,,,0.177499994635582,,0.177499994635582,
2001,MAC,,,0.795400023460388,,0.795400023460388,
2002,MAC,,,1.19270002841949,,1.19270002841949,
2003,MAC,,,2.16050004959106,,2.16050004959106,
2004,MAC,,,2.20370006561279,,2.20370006561279,
2005,MAC,,,2.00289988517761,,2.00289988517761,
2006,MAC,,,2.49110007286072,,2.49110007286072,
2007,MAC,,,3.42490005493164,,3.42490005493164,
2008,MAC,,,4.63549995422363,,4.63549995422363,
2009,MAC,,,2.95910000801086,,2.95910000801086,
2010,MAC,,,5.44579982757568,,5.44579982757568,
2011,MAC,,,6.34140014648438,,6.34140014648438,
2012,MAC,,,11.0952997207642,,11.0952997207642,
2013,MAC,,,16.5533008575439,,16.5533008575439,
2014,MAC,,,11.4017000198364,,11.4017000198364,
2015,MAC,,,7.36800003051758,,7.36800003051758,
2016,MAC,,,7.84740018844604,,7.84740018844604,
2017,MAC,,,5.85120010375977,,5.85120010375977,
2018,MAC,,,14.0094995498657,,14.0094995498657,
2019,MAC,,,,,,
2020,MAC,,,,,,
2000,MHL,100.0,1.970288056113804,19.5715999603271,52.2222222222222,19.57159996015742,0.8669455341468171
2001,MHL,110.0,2.139619925696836,19.0753993988037,52.2222222222222,19.07539939863286,0.895590438350811
2002,MHL,120.0,2.2914757103574703,18.6250991821289,52.2222222222222,18.625099181959243,0.910897522510555
2003,MHL,110.0,2.05742074254185,18.5620002746582,52.2222222222222,18.562000274502807,0.8371480648561436
2004,MHL,130.0,2.386371980321609,18.398099899292,52.2222222222222,18.398099899111408,0.981575080677921
2005,MHL,140.0,2.5336156505058183,18.3766994476318,52.2222222222222,18.376699447443404,1.0251941461414256
2006,MHL,140.0,2.5105352819869093,16.9624996185303,52.2222222222222,16.96249961836249,0.9892888285265672
2007,MHL,140.0,2.4979481140491746,15.2124996185303,52.2222222222222,15.212499618386737,0.9437351825150138
2008,MHL,130.0,2.3145675319588364,14.7754001617432,52.2222222222222,14.775400161616746,0.855832399049631
2009,MHL,140.0,2.488667673984535,13.9631004333496,52.2222222222222,13.963100433219076,0.9347691387304232
2010,MHL,140.0,2.48398715423786,13.3088998794556,52.2222222222222,13.308899879339442,0.8727793221123005
2011,MHL,140.0,2.4768240039629186,12.0598001480103,52.2222222222222,12.059800147912249,0.8130624286755503
2012,MHL,140.0,2.468613344618423,12.0257997512817,52.2222222222222,12.025799751188393,0.7758970894437539
2013,MHL,140.0,2.4590307905783995,12.0784997940063,52.2222222222222,12.078499793914816,0.7574101765631323
2014,MHL,150.0,2.623157232044489,11.7495002746582,52.2222222222222,11.74950027456144,0.8235296701269553
2015,MHL,150.0,2.611238771673281,11.3214998245239,52.2222222222222,11.321499824431513,0.8160409717851113
2016,MHL,180.0,3.118341042565356,11.7508001327515,52.2222222222222,11.750800132646535,0.8932519283076003
2017,MHL,180.0,3.100614955299468,11.7524995803833,52.2222222222222,11.75249958028408,0.8442614377490864
2018,MHL,190.0,3.252756282955557,11.7181997299194,52.2222222222222,11.718199729818922,0.8574436715918532
2019,MHL,,,,52.2222222222222,,
2020,MHL,,,,52.2222222222222,,
2000,MMR,9600.0,0.2054807802910027,80.1666030883789,53.3526792545215,80.1666030872553,1.4015986540313436
2001,MMR,8510.0,0.1802007105582941,82.4773025512695,52.8282874804909,82.47730255014113,1.3681075831903613
2002,MMR,8430.0,0.1767215461487564,83.1136016845703,52.3038957064602,83.1136016834237,1.3795624427089812
2003,MMR,10870.0,0.2257579803421082,79.7956008911133,51.7795039324295,79.79560088999477,1.4017400663050947
2004,MMR,10510.0,0.2164132726692542,80.4217987060547,51.2645251140155,80.42179870515464,1.119173884250387
2005,MMR,11080.0,0.226353740927643,79.7276000976563,50.7446966450349,79.72760009682202,1.0464248985613374
2006,MMR,10210.0,0.2070949849363245,81.5777969360352,50.2117067348157,81.5777969353331,0.8606580087762008
2007,MMR,10520.0,0.2120049666395473,80.8295974731445,49.6834572775126,80.82959747259912,0.6747403521081802
2008,MMR,8030.0,0.160826308348055,85.8065032958984,49.1748511426428,85.80650329559897,0.3489329716098508
2009,MMR,7630.0,0.1518396900830533,85.5811004638672,48.6510194397673,85.5811004636455,0.259037756059214
2010,MMR,8280.0,0.1636336892280436,84.8701019287109,48.1293818693935,84.87010192852497,0.219070494303279
2011,MMR,8580.0,0.1682662683083701,84.4011993408203,47.6837055518989,84.4011993406865,0.1585406807810014
2012,MMR,11790.0,0.2293162972525048,78.6902008056641,47.250365153487,78.69020080550504,0.2021650777436839
2013,MMR,13590.0,0.2620897629859981,76.1232986450195,46.8118209101488,76.1232986448487,0.2243601487350337
2014,MMR,17040.0,0.3259321736676795,72.6294021606445,46.3682121639003,72.62940216044886,0.2693436991215944
2015,MMR,19010.0,0.360853051298232,70.6560974121094,45.9246034176517,70.65609741189635,0.3015291867254068
2016,MMR,21890.0,0.4126669408856398,69.5346984863281,45.4809977338152,69.53469848607564,0.3630679822268837
2017,MMR,31400.0,0.5882075145907776,60.5728988647461,45.0573997763446,60.572898864436574,0.5109895968107505
2018,MMR,32520.0,0.605492802809427,60.1110992431641,44.6135970220132,60.11109924287297,0.4843269435438135
2019,MMR,,,,44.1697942676818,,
2020,MMR,,,,43.7259915133504,,
2000,MNG,9000.0,3.7540402858576543,5.72930002212524,9.18142846108293,5.729300021671691,7.9162905150899805
2001,MNG,8970.0,3.7072335276083512,6.08949995040894,9.17627899791447,6.08949994997816,7.07414401653854
2002,MNG,9600.0,3.929174983761457,6.51420021057129,9.171129534746,6.5142002101235,6.87405440591952
2003,MNG,9310.0,3.7711163273944655,6.09429979324341,9.16598007157754,6.094299792887753,5.835902608531328
2004,MNG,9560.0,3.82952370499208,5.75820016860962,9.16083060840907,5.758200168333282,4.799035836121109
2005,MNG,11060.0,4.3777204900672055,5.33690023422241,9.15568114524061,5.336900233988502,4.382851107968249
2006,MNG,12420.0,4.853735304945104,4.48489999771118,9.15053168207214,4.484899997548023,3.637902125341684
2007,MNG,13020.0,5.019625502010742,4.6956000328064,9.14538221890368,4.695600032662039,3.074380293557781
2008,MNG,12970.0,4.928000656560148,4.66139984130859,9.14023275573521,4.6613998412010735,2.306509115901055
2009,MNG,13640.0,5.101365325825401,4.43160009384155,9.13508329256675,4.43160009370968,2.975664322629162
2010,MNG,14310.0,5.261218970389376,4.45970010757446,9.12993382939828,4.459700107485694,1.9904077025530764
2011,MNG,15730.0,5.677968579500765,4.03520011901855,9.12921676665208,4.035200118957575,1.5110764425904315
2012,MNG,17140.0,6.067905312355515,2.9679000377655,9.12849970390587,2.967900037724118,1.394315448829897
2013,MNG,18380.0,6.3779958449335,3.00550007820129,9.12778264115966,3.005500078157385,1.460802805551757
2014,MNG,18120.0,6.163032620196993,3.33940005302429,9.12706557841345,3.3394000529748,1.4820249606592997
2015,MNG,17300.0,5.769680363042962,3.55060005187988,9.10469149761818,3.550600051827017,1.4888261793061968
2016,MNG,18170.0,5.944984193605592,3.39429998397827,9.10397870509873,3.394299983923112,1.6250273222906808
2017,MNG,19470.0,6.2528341685432665,3.60109996795654,9.10326591257927,3.60109996789547,1.6958677993041815
2018,MNG,21320.0,6.725098053317537,3.35829997062683,9.10255545816196,3.358299970572498,1.6178363317697788
2019,MNG,,,,9.10184266545942,,
2020,MNG,,,,9.10112987275687,,
2000,MNP,,,0.0,69.4782608695652,0.0,
2001,MNP,,,0.0,69.1217391304348,0.0,
2002,MNP,,,0.0,68.7652173913043,0.0,
2003,MNP,,,0.0,68.4086956521739,0.0,
2004,MNP,,,0.0,68.0521739130435,0.0,
2005,MNP,,,0.0,67.695652173913,0.0,
2006,MNP,,,0.0,67.3391304347826,0.0,
2007,MNP,,,0.0,66.9826086956522,0.0,
2008,MNP,,,0.0,66.6260869565217,0.0,
2009,MNP,,,0.0,66.2695652173913,0.0,
2010,MNP,,,0.0,65.9130434782609,0.0,
2011,MNP,,,0.0,65.5521739130435,0.0,
2012,MNP,,,0.0,65.1913043478261,0.0,
2013,MNP,,,0.0,64.8304347826087,0.0,
2014,MNP,,,0.0,64.4695652173913,0.0,
2015,MNP,,,0.0,64.1086956521739,0.0,
2016,MNP,,,0.0,52.9565217391304,0.0,
2017,MNP,,,0.0,52.9565217391304,0.0,
